query_id,raw_query,query_language,normalized_query_en,intent,faq_id,payment_method,sentiment,channel,user_persona,contains_typo,timestamp
Q-0825,"mera account lock ho gaya hai baar baar galat password dalne ki wajah se, ab kya karu",code_switched,"My account got locked because I entered the wrong password repeatedly, what should I do now?",login_security,FAQ-053,N/A,worried,phone_call,general_user,FALSE,09/04/2026 21:52
Q-0826,"excuse me, bank confirms transfer received par app mein status update nahin ho raha, plz check",code_switched,"My bank confirms the transfer was received but the app status isn't updating, please check.",transaction_status,FAQ-013,Bank Transfer,frustrated,email,general_user,FALSE,19/04/2026 21:09
Q-0827,"listen, Refund milega kya is case mein, mere account se koi unauthorized transaction hui hai reply fast please",code_switched,"There was an unauthorized transaction from my account, will I get a refund in this case?",refunds,FAQ-029,N/A,worried,email,small_business_owner,FALSE,08/06/2026 17:38
Q-0828,"Meri complaint 3 din se solve ni hui, ab escalate kese karu isko Please help me na.",code_switched,"My complaint hasn't been resolved for 3 days, how do I escalate it now?",agent_escalation,FAQ-082,N/A,frustrated,in_app_chat,senior_citizen,FALSE,15/06/2026 10:20
Q-0829,"hey, bijli gas ka bill pay krne pe koi extra charge lagta hai kia app pe someone reply?",code_switched,Is there an extra charge for paying electricity or gas bills on the app?,fees_limits,FAQ-065,N/A,neutral,email,student,FALSE,02/06/2026 12:19
Q-0830,bhai meri verification reject ho gai hai dubara kaise submit karu CNIC pics?,code_switched,"My verification got rejected, how do I resubmit my CNIC pictures again?",account_verification,FAQ-006,N/A,neutral,phone_call,student,FALSE,28/05/2026 12:49
Q-0831,"Salam, apna refund status kaise check karu, submit kiye 3 din ho gaye Please help me na.",roman_urdu,"How do I check my refund status, it's been 3 days since I submitted it.",refunds,FAQ-026,N/A,neutral,in_app_chat,senior_citizen,FALSE,14/06/2026 14:07
Q-0832,"card baar baar decline horaha hai top up k waqt, bank walon ne bola sab theek hai unki taraf se",roman_urdu,"My card keeps getting declined when I try to top up, I checked with my bank and they say nothing's wrong.",top_up_failure,FAQ-034,Debit Card,frustrated,phone_call,freelancer,FALSE,28/06/2026 20:54
Q-0833,"bhai bijli ka bill pay kiya tha kal se pending dikha raha hy, kb confirm hoga someone reply?",code_switched,"I paid my electricity bill and it's been showing pending since yesterday, when will it confirm?",transaction_status,FAQ-016,N/A,neutral,whatsapp_support,student,FALSE,14/05/2026 16:25
Q-0834,App keh raha hai no internet connection jabke wifi chal raha hai thk koi to bata dein,code_switched,The app is saying no internet connection even though the wifi is working fine.,app_technical,FAQ-095,N/A,frustrated,whatsapp_support,general_user,FALSE,14/05/2026 10:05
Q-0835,"Salam, TID share kr du?, easypaisa se top up kiya paisa kat gaya wahan se but zar labs wallet mein nahi aya Meherbani hogi.",code_switched,"I topped up from EasyPaisa, the money was deducted there but it hasn't come into my Zar Labs wallet, should I share the TID?",top_up_failure,FAQ-031,EasyPaisa,worried,in_app_chat,senior_citizen,FALSE,11/06/2026 10:31
Q-0836,"Not receiving otp for login, tried resend twice already someone reply?",code_switched,"I'm not receiving the OTP for login, I've tried resend twice already.",login_security,FAQ-055,N/A,frustrated,email,student,FALSE,22/05/2026 12:05
Q-0837,"Dear support, Apna zar labs account kaise transfer karu usme, naya phone liya h Please help me na.",code_switched,"I got a new phone, how do I transfer my Zar Labs account to it?",app_technical,FAQ-097,N/A,neutral,email,senior_citizen,FALSE,01/05/2026 10:29
Q-0838,"hello, Bara payment krna h, mera daily transaction limit kitna hai verified account pe please help",code_switched,"What's my daily transaction limit on a verified account, I need to make a large payment.",fees_limits,FAQ-061,N/A,neutral,in_app_chat,general_user,FALSE,14/05/2026 12:54
Q-0839,"app update kaise karu latest version pe, playstore pe nahi mil raha option",code_switched,"How do I update the app to the latest version, I can't find the option on Play Store?",app_technical,FAQ-096,N/A,neutral,email,general_user,FALSE,16/05/2026 2:27
Q-0840,"need help fast - Ab hi dar lag raha hai account ka, galti se maine apna OTP kisi ko de diya tha phone pe need this resolved today",code_switched,"By mistake I gave my OTP to someone on the phone, now I'm scared about my account.",fraud_report,FAQ-079,N/A,worried,email,small_business_owner,FALSE,02/06/2026 2:41
Q-0841,"hi, account verification mein kitna time lagta hai normally, ek din ho gaya hy abi tak kuch nahi someone reply?",roman_urdu,"How long does account verification usually take to complete, it's been a day.",account_verification,FAQ-005,N/A,neutral,phone_call,student,FALSE,02/05/2026 13:46
Q-0842,"apna refund status kaise check karu, submit kiye 3 din ho gaye",roman_urdu,"How do I check my refund status, it's been 3 days since I submitted it.",refunds,FAQ-026,N/A,neutral,email,senior_citizen,FALSE,26/06/2026 12:11
Q-0843,"Debit card se top up karne pe fee lagta hy kya, kitna percent please help",code_switched,"Is there a fee for topping up via debit card, what percentage?",fees_limits,FAQ-066,Debit Card,neutral,in_app_chat,general_user,FALSE,15/06/2026 11:44
Q-0844,"Followed all instructions still failing, selfie liveness check not passing Meherbani hogi.",english,"My selfie liveness check isn't passing, I followed all the instructions and it's still failing.",kyc_cnic,FAQ-044,N/A,neutral,in_app_chat,senior_citizen,FALSE,24/06/2026 12:55
Q-0845,"hey, basic aur verified account ki monthly limit mein kittna farak h exactly thanks",code_switched,What's the exact difference between the monthly limits of basic and verified accounts?,fees_limits,FAQ-062,N/A,neutral,email,freelancer,TRUE,15/05/2026 22:10
Q-0846,"getting limit exceeded error on bank transfer topup, how much can i actually send",english,"I'm getting a limit exceeded error on my bank transfer top-up, how much can I actually send?",top_up_failure,FAQ-033,Bank Transfer,neutral,whatsapp_support,small_business_owner,FALSE,09/06/2026 4:47
Q-0847,"hello, top up nai ho raha KYC limit reached bata rha hy jabke paisay hain mere pass, kya masla hai please help",code_switched,"My top-up isn't going through, it says KYC limit reached even though I have the funds, what's the issue?",top_up_failure,FAQ-039,N/A,frustrated,whatsapp_support,general_user,FALSE,16/05/2026 3:50
Q-0848,"naya phone liya hai, apna zar labs account kaise transfer karu usme",code_switched,"I got a new phone, how do I transfer my Zar Labs account to it?",app_technical,FAQ-097,N/A,neutral,in_app_chat,senior_citizen,FALSE,29/04/2026 15:40
Q-0849,"Kya masla hai, top up nahi ho rha KYC limit reached bata raha hai jabek paisay hain mere pass",code_switched,"My top-up isn't going through, it says KYC limit reached even though I have the funds, what's the issue?",top_up_failure,FAQ-039,N/A,frustrated,email,small_business_owner,TRUE,13/04/2026 21:01
Q-0850,"not receiving otp for login, tried resend twice already",code_switched,"I'm not receiving the OTP for login, I've tried resend twice already.",login_security,FAQ-055,N/A,frustrated,in_app_chat,small_business_owner,FALSE,02/05/2026 22:09
Q-0851,"Assalam o alaikum, cross bank transfer itni deir kiun le raha hai, URGENT tha ye payment Meherbani hogi.",code_switched,"Why is my cross-bank transfer taking so long, this payment was urgent.",transaction_status,FAQ-020,Bank Transfer,frustrated,phone_call,senior_citizen,FALSE,26/06/2026 21:38
Q-0852,"hey, cross bank transfer itni deir kiun le raha hai, urgent tha ye payment need this sorted soon",code_switched,"Why is my cross-bank transfer taking so long, this payment was urgent.",transaction_status,FAQ-020,Bank Transfer,frustrated,whatsapp_support,freelancer,FALSE,11/06/2026 14:57
Q-0853,"Meri complaint 3 din se solve nahin hui, ab escalate kaise krau isko asap plz",code_switched,"My complaint hasn't been resolved for 3 days, how do I escalate it now?",agent_escalation,FAQ-082,N/A,frustrated,in_app_chat,student,TRUE,09/05/2026 3:30
Q-0854,"Beta, mjhe do martaba charge hua hy same transaction k liye, dono reference number hain, refund kaise milega Please help me na.",code_switched,"I got charged twice for the same transaction, I have both reference numbers, how do I get a refund?",transaction_status,FAQ-014,N/A,frustrated,phone_call,senior_citizen,FALSE,24/04/2026 22:38
Q-0855,"Paisa khud hi wapis aa gaya, reversed wala status ka matlab kia hota h transaction history mein Meherbani hogi.",roman_urdu,"What does the reversed status mean on my transaction history, the money came back automatically.",transaction_status,FAQ-015,N/A,neutral,in_app_chat,senior_citizen,FALSE,23/05/2026 13:08
Q-0856,"Assalam o alaikum, bank transfer complete ho chuka hai meri bank app pe dikha raha hy but zar labs pe abhi bhi processing hai kyun",code_switched,"The bank transfer is complete and shows in my bank app, but on Zar Labs it's still showing processing, why?",transaction_status,FAQ-013,Bank Transfer,neutral,email,senior_citizen,FALSE,14/04/2026 10:30
Q-0857,"How to change my registered mobile number, i already got verified before need this sorted soon",code_switched,"How do I change my registered mobile number, I was already verified before.",account_verification,FAQ-007,N/A,neutral,whatsapp_support,freelancer,FALSE,15/06/2026 11:51
Q-0858,"Salam, got a text asking for my otp claiming to be zar labs support, is this legit Please help me na.",english,"I got a text asking for my OTP claiming to be Zar Labs support, is this legit?",fraud_report,FAQ-073,N/A,worried,whatsapp_support,senior_citizen,FALSE,08/04/2026 10:45
Q-0859,"hey, Ab kya karu, meray CNIC pe naam kuch alag h jo maine register k waqt likha tha usse thanks",code_switched,"The name on my CNIC is a bit different from what I entered during registration, what should I do now?",kyc_cnic,FAQ-045,N/A,worried,email,freelancer,FALSE,14/04/2026 12:16
Q-0860,"listen, notification nahi aa rahi transaction ki mujhe, pehle aati thi need this resolved today",roman_urdu,"I'm not getting transaction notifications, I used to get them before.",app_technical,FAQ-094,N/A,neutral,email,small_business_owner,FALSE,20/05/2026 16:42
Q-0861,"Beta, Ab kaise escalate karu isko, meri complaint kai dinon se solve nahi hui Meherbani hogi.",roman_urdu,"My issue hasn't been resolved for days, how can I escalate this?",agent_escalation,FAQ-082,N/A,frustrated,email,senior_citizen,FALSE,15/06/2026 14:42
Q-0862,How do i enable face id login on this app plesae help,english,How do I enable Face ID login on this app?,login_security,FAQ-054,N/A,neutral,in_app_chat,general_user,TRUE,13/05/2026 21:12
Q-0863,"my transaction list isnt updating, i made a payment but its not showing yet",english,"My transaction list isn't updating, I made a payment but it's not showing yet.",transaction_status,FAQ-018,N/A,neutral,in_app_chat,freelancer,FALSE,13/06/2026 22:50
Q-0864,"hi, whats the max amount i can hold in my wallet at once pls help",english,What's the max amount I can hold in my wallet at once?,fees_limits,FAQ-068,N/A,neutral,whatsapp_support,student,FALSE,12/05/2026 18:30
Q-0865,"Top up nai ho raha KYC limit reached bata raha hy jabke paisay hain mere pass, kya masla hai need this sorted son",code_switched,"My top-up isn't going through, it says KYC limit reached even though I have the funds, what's the issue?",top_up_failure,FAQ-039,N/A,frustrated,email,freelancer,TRUE,07/06/2026 22:36
Q-0866,"Dear support, is there a physical branch or agent near me i can visit",english,Is there a physical branch or agent near me that I can visit?,agent_escalation,FAQ-083,N/A,neutral,phone_call,senior_citizen,FALSE,04/06/2026 13:34
Q-0867,"hello, Do have the slip though, gave cash to an agent this morning for top up still not reflecting",code_switched,"I gave cash to an agent this morning for a top-up, it's still not reflecting, but I do have the slip.",top_up_failure,FAQ-038,N/A,frustrated,in_app_chat,general_user,FALSE,27/05/2026 17:59
Q-0868,"merchant transaction pe dispute karna hai, item kabhi aya hi nahi, refund process kya hai",roman_urdu,"I want to dispute a merchant transaction, the item never arrived, how does the refund process work?",refunds,FAQ-025,N/A,neutral,email,freelancer,FALSE,08/06/2026 21:55
Q-0869,"listen, mera chota beta minor h, uska apna verified account ban sakta h ya koi junior option hy",roman_urdu,"Can my minor son get his own verified account, or is there some junior option?",kyc_cnic,FAQ-047,N/A,neutral,phone_call,small_business_owner,FALSE,08/04/2026 22:21
Q-0870,need help fast - jazzcash se top up kiya tha 20 min pely abhi tak wallet mein show nai ho raha this is urgent,code_switched,"I topped up from JazzCash 20 minutes ago, it still isn't showing in my wallet.",top_up_failure,FAQ-032,JazzCash,neutral,email,small_business_owner,TRUE,23/06/2026 15:41
Q-0871,"cancelled a transfer, how long till the refund shows up in my wallet",english,"I cancelled a transfer, how long till the refund shows up in my wallet?",refunds,FAQ-022,N/A,neutral,whatsapp_support,student,FALSE,19/06/2026 16:53
Q-0872,"Top up stuck on pending status for a while now, is my money okay need this sorrted soon",english,"My top-up has been stuck on pending status for a while now, is my money okay?",top_up_failure,FAQ-035,N/A,worried,in_app_chat,freelancer,TRUE,22/04/2026 11:55
Q-0873,"Sir paisay kat gaye haiin wallet se, transaction failed dikha raha hai, wapis kab milen ge?",code_switched,"Sir the money has been deducted from my wallet, the transaction shows failed, when will I get it back?",transaction_status,FAQ-012,N/A,worried,email,general_user,TRUE,05/05/2026 10:55
Q-0874,"quick q - how do i talk to a real support agent, chatbot isnt helping thanks",english,"How do I talk to a real support agent, the chatbot isn't helping?",agent_escalation,FAQ-081,N/A,frustrated,whatsapp_support,freelancer,FALSE,12/05/2026 16:12
Q-0875,wallet mein maximum kitna balance rakh sakta hu verified account pe,code_switched,What's the maximum balance I can hold in my wallet on a verified account?,fees_limits,FAQ-068,N/A,neutral,whatsapp_support,small_business_owner,FALSE,29/06/2026 20:22
Q-0876,"urgent - top up nai ho raha KYC limit reached bata raha hai jabke paisay hain mere pass, kya masla hai this is urgent",code_switched,"My top-up isn't going through, it says KYC limit reached even though I have the funds, what's the issue?",top_up_failure,FAQ-039,N/A,frustrated,whatsapp_support,small_business_owner,TRUE,20/04/2026 16:03
Q-0877,meri payment reverse ho gai hai wallet mein wapis aa gai but samajh nahi aaya kyun hua ye,code_switched,My payment got reversed and came back to my wallet but I don't understand why this happened.,transaction_status,FAQ-015,N/A,neutral,email,general_user,FALSE,23/04/2026 17:10
Q-0878,"hey, kya mai bhar mulk apne rishtedar ko paisay bhej sakta hu is app se",code_switched,Can I send money to my relative abroad using this app?,fees_limits,FAQ-070,N/A,neutral,whatsapp_support,freelancer,TRUE,19/06/2026 19:40
Q-0879,"Holld pe wait nahi krna, callback mangwa sakta hu kya support se need this sorted soon",code_switched,"Can I request a callback from support, I don't want to wait on hold?",agent_escalation,FAQ-086,N/A,frustrated,whatsapp_support,freelancer,TRUE,12/06/2026 18:27
Q-0880,"need help fast - sir meri verification status pending dikha raha hy 2 din se, kab tak approve hoga? reply fast please",code_switched,"Sir my verification status has been showing pending for 2 days, when will it be approved?",account_verification,FAQ-003,N/A,neutral,whatsapp_support,small_business_owner,FALSE,27/05/2026 15:18
Q-0881,"Salam, mera transfer 1 ghanta se pending pe hai, paisay chala gaya but dusri taraf nai pouncha abi tak, ye normal hai?",code_switched,"My transfer has been pending for 1 hour, the money left my account but hasn't reached the other side yet, is this normal?",transaction_status,FAQ-011,N/A,worried,phone_call,senior_citizen,FALSE,02/05/2026 11:46
Q-0882,"hey, apna support ticket ka status kaise dekh sakta hu app mein appreciate the hlp",roman_urdu,How can I check my support ticket status in the app?,agent_escalation,FAQ-090,N/A,neutral,in_app_chat,freelancer,TRUE,22/06/2026 17:42
Q-0883,"Beta, mujhy formal complaint file krni hai likhit mein, email pe kaisay bheju",code_switched,"I need to file a formal complaint in writing, how do I send it via email?",agent_escalation,FAQ-087,N/A,neutral,whatsapp_support,senior_citizen,FALSE,14/04/2026 10:03
Q-0884,"jazzcash se transfer kiya tha processing pe atka hua hai 1 ghante se, dobara bhej du kya?",code_switched,"I did a transfer from JazzCash, it's been stuck on processing for an hour, should I send it again?",transaction_status,FAQ-019,JazzCash,worried,phone_call,small_business_owner,FALSE,14/06/2026 22:10
Q-0885,"hey, Kb tak approve hoga?, sir meri verification status pending dikha raha hy 2 din se asap plz",code_switched,"Sir my verification status has been showing pending for 2 days, when will it be approved?",account_verification,FAQ-003,N/A,neutral,whatsapp_support,student,FALSE,12/05/2026 19:26
Q-0886,"App bohat slow chal raha hai aajkal, har cheez load hone mein time lagta h",roman_urdu,"The app is running very slow these days, everything takes time to load.",app_technical,FAQ-098,N/A,frustrated,whatsapp_support,senior_citizen,FALSE,31/05/2026 2:14
Q-0887,"excuse me, jazzcash se transfer kiya tha processing pe atka hua hy 1 ghanty se, dobara bhej du kia? koi to bata dein",code_switched,"I did a transfer from JazzCash, it's been stuck on processing for an hour, should I send it again?",transaction_status,FAQ-019,JazzCash,worried,whatsapp_support,general_user,FALSE,11/05/2026 20:37
Q-0888,"Dear support, apna refund status kaise check karu, submit kiye 3 din ho gaye Kindly guide me.",roman_urdu,"How do I check my refund status, it's been 3 days since I submitted it.",refunds,FAQ-026,N/A,neutral,whatsapp_support,senior_citizen,FALSE,05/06/2026 19:17
Q-0889,"Salma, got a new device login otp prompt even though its my own new phone, is this normal Kindly guide me.",english,"I got a new device login OTP prompt even though it's my own new phone, is this normal?",login_security,FAQ-057,N/A,neutral,email,senior_citizen,TRUE,30/06/2026 17:19
Q-0890,"Dear supoprt, how do i submit a written formal complaint against zar labs Please help me na.",english,How do I submit a written formal complaint against Zar Labs?,agent_escalation,FAQ-087,N/A,neutral,in_app_chat,senior_citizen,TRUE,12/04/2026 12:42
Q-0891,"listen, top up stuck on pending status for a while now, is my money okay need this resolved today",english,"My top-up has been stuck on pending status for a while now, is my money okay?",top_up_failure,FAQ-035,N/A,worried,email,small_business_owner,FALSE,16/06/2026 18:29
Q-0892,"hi, apna support ticket ka status kaisay dekh sakta hu app mein need this sorted soon",roman_urdu,How can I check my support ticket status in the app?,agent_escalation,FAQ-090,N/A,neutral,in_app_chat,freelancer,FALSE,19/05/2026 1:24
Q-0893,"Seems fishy, someone posing as a zar labs agent asked me to send money to activate my account this is urgent",english,"Someone posing as a Zar Labs agent asked me to send money to activate my account, it seems fishy.",fraud_report,FAQ-074,N/A,worried,email,small_business_owner,FALSE,17/06/2026 15:37
Q-0894,"yo, do you guys give partial refunds if only part of the bill was wrong",english,Do you give partial refunds if only part of the bill was wrong?,refunds,FAQ-027,N/A,neutral,phone_call,student,FALSE,25/05/2026 10:05
Q-0895,"Stopped getting push notifications for payments, checked settings still nothing",english,"I stopped getting push notifications for payments, I checked settings and there's still nothing.",app_technical,FAQ-094,N/A,neutral,email,general_user,FALSE,01/06/2026 21:31
Q-0896,"hey, I made a payment but its not showing yet, my transaction list isnt updating asap plz",english,"My transaction list isn't updating, I made a payment but it's not showing yet.",transaction_status,FAQ-018,N/A,neutral,phone_call,student,FALSE,09/05/2026 10:55
Q-0897,"QR code se galat banday ko paisa chala gaya, refund ho sakta hai kya please help",code_switched,"I sent money to the wrong person via QR code, can I get a refund, please help.",refunds,FAQ-030,N/A,worried,email,general_user,FALSE,27/05/2026 20:32
Q-0898,"Paisa wapas aya k ni abhi tak pata nahi chal rha, bill payment fail ho gaya tha",roman_urdu,"My bill payment failed, I still can't tell whether the money has come back or not.",refunds,FAQ-021,N/A,neutral,phone_call,freelancer,FALSE,07/04/2026 11:05
Q-0899,"sir, bill payment fail ho gaya tha, paisa wapas aya k nahi abi tak pata nai chal raha",roman_urdu,"My bill payment failed, I still can't tell whether the money has come back or not.",refunds,FAQ-021,N/A,neutral,in_app_chat,general_user,FALSE,30/04/2026 16:14
Q-0900,"Beta, mera balance galat show horha hy app pe, actual se km dikha rha hai Meherbani hogi.",code_switched,"My balance is showing incorrectly on the app, it's showing less than the actual amount.",app_technical,FAQ-092,N/A,worried,phone_call,senior_citizen,FALSE,07/04/2026 21:52
Q-0901,Verification me kitna time lagta hai normally? kal submit kiya tha abhi tak kuch nahi thank you,code_switched,How long does verification normally take? I submitted yesterday and there's still no update.,account_verification,FAQ-005,N/A,frustrated,phone_call,general_user,FALSE,21/04/2026 18:24
Q-0902,"Purana card expire ho gaya, top up k time error aa raha hy, naya card details kaisay dalu thank you",roman_urdu,"My old card expired, I'm getting errors trying to top up, I need to add my new card details.",top_up_failure,FAQ-037,Debit Card,neutral,phone_call,general_user,FALSE,26/06/2026 18:53
Q-0903,"quick q - galti se maine apna OTP kisi ko de diya tha phone pe, ab dar lag raha hai account ka need this sorted soon",code_switched,"By mistake I gave my OTP to someone on the phone, now I'm scared about my account.",fraud_report,FAQ-079,N/A,worried,in_app_chat,freelancer,FALSE,19/04/2026 21:15
Q-0904,"need help fast - app pin aur mpin mein farq kya hai, dono alag alag kyun hain",roman_urdu,"What's the difference between App PIN and MPIN, why are they different?",login_security,FAQ-060,N/A,neutral,phone_call,small_business_owner,FALSE,12/05/2026 9:22
Q-0905,need help fast - are utility bill payments free or is there a convenience fee reply fast please,english,"Are utility bill payments free, or is there a convenience fee?",fees_limits,FAQ-065,N/A,neutral,phone_call,small_business_owner,FALSE,04/05/2026 17:02
Q-0906,"Cross bank transfer itni deir kiun le rha hai, urgent tha ye payment appreciate the help",code_switched,"Why is my cross-bank transfer taking so long, this payment was urgent.",transaction_status,FAQ-020,Bank Transfer,frustrated,phone_call,freelancer,FALSE,07/04/2026 6:36
Q-0907,kya mai apni ammi ka account apni CNIC se verify kr sakta hu unke phone pe?,code_switched,Can I verify my mother's account using my own CNIC on her phone?,kyc_cnic,FAQ-046,N/A,neutral,in_app_chat,general_user,FALSE,12/04/2026 3:18
Q-0908,"hello, QR code se galat banday ko paisa chala gaya, refund ho sakta hai kia please help",code_switched,"I sent money to the wrong person via QR code, can I get a refund, please help.",refunds,FAQ-030,N/A,worried,phone_call,general_user,FALSE,28/06/2026 22:57
Q-0909,"reversed wala status ka matlab kya hota hai transaction history mein, paisa khud hi wapis aa gaya",roman_urdu,"What does the reversed status mean on my transaction history, the money came back automatically.",transaction_status,FAQ-015,N/A,neutral,email,student,FALSE,05/04/2026 12:17
Q-0910,"need help fast - transfer failed but amount deducted from wallet, this happened again, so annoying need this resolved today",code_switched,"The transfer failed but the amount was deducted from my wallet, this happened again, so annoying.",transaction_status,FAQ-012,N/A,frustrated,in_app_chat,small_business_owner,FALSE,21/05/2026 19:16
Q-0911,"Assalam o alaikum, got a new device login otp prmpt even though its my own new phone, is this normal",english,"I got a new device login OTP prompt even though it's my own new phone, is this normal?",login_security,FAQ-057,N/A,neutral,whatsapp_support,senior_citizen,TRUE,05/06/2026 22:35
Q-0912,can i use this app without giving my CNIC? paranoid about sharing data,code_switched,Can I use this app without giving my CNIC? I'm worried about sharing my data.,account_verification,FAQ-004,N/A,neutral,email,freelancer,FALSE,11/05/2026 21:52
Q-0913,"hello, purana card expire ho gaya, top up k waqt error aa raha hai, naya card details kesse dalu",roman_urdu,"My old card expired, I'm getting errors trying to top up, I need to add my new card details.",top_up_failure,FAQ-037,Debit Card,neutral,phone_call,general_user,TRUE,20/06/2026 18:34
Q-0914,got a new sim same old number do i need to reverify my zar labs account,english,"I got a new sim with the same old number, do I need to reverify my Zar Labs account?",account_verification,FAQ-008,N/A,neutral,whatsapp_support,student,FALSE,22/05/2026 3:58
Q-0915,kya farak hai basic account aur verified account mein? mujhy samajh nahi aara aur limit bhi pata nahi,roman_urdu,What is the difference between a basic account and a verified account? I don't understand.,account_verification,FAQ-002,N/A,neutral,in_app_chat,general_user,FALSE,11/04/2026 18:31
Q-0916,"Dear support, agent ko cash diya tha top up k liye abhi tak wallet mein nai aya, receipt mere pass h Kindly guide me.",code_switched,"I gave cash to an agent for a top-up, it still hasn't come to my wallet, I have the receipt.",top_up_failure,FAQ-038,N/A,worried,whatsapp_support,senior_citizen,FALSE,14/05/2026 22:45
Q-0917,"urgent - yr mera account verify nai ho raha, CNIC front back upload kiya tha, ab hi selfie wala step atka hua hai kya karu",code_switched,"My account isn't verifying, I uploaded CNIC front and back, now I'm stuck on the selfie step, what should I do?",account_verification,FAQ-001,N/A,neutral,email,small_business_owner,FALSE,19/05/2026 11:48
Q-0918,whats the typical response time for live chat support here,english,What's the typical response time for live chat support here?,agent_escalation,FAQ-085,N/A,neutral,whatsapp_support,student,FALSE,21/05/2026 12:37
Q-0919,"bhai Dubara bhej du kya?, jazzcash se transfer kiya tha processing pe atka hua h 1 ghante se",code_switched,"I did a transfer from JazzCash, it's been stuck on processing for an hour, should I send it again?",transaction_status,FAQ-019,JazzCash,worried,email,student,FALSE,21/04/2026 15:39
Q-0920,What documents do i need for CNIC verification exactly thanks,english,What documents do I need for CNIC verification exactly?,kyc_cnic,FAQ-041,N/A,neutral,in_app_chat,freelancer,FALSE,06/06/2026 20:38
Q-0921,"maine transaction cancel ki thi kal, refund abhi tak nahi aya wallet mein, kitna time lagta hai",code_switched,"I cancelled a transaction yesterday, the refund still hasn't come to my wallet, how long does it take?",refunds,FAQ-022,N/A,neutral,phone_call,general_user,FALSE,29/05/2026 14:34
Q-0922,"Dear support, top up nahi ho raha KYC limit reached bata raha hai jabke paisay hin mere pass, kia masla hai Please help me na.",code_switched,"My top-up isn't going through, it says KYC limit reached even though I have the funds, what's the issue?",top_up_failure,FAQ-039,N/A,frustrated,phone_call,senior_citizen,TRUE,14/06/2026 3:54
Q-0923,"Whats the process, want to dispute a fraudulent charge on my card thank you",english,"I want to dispute a fraudulent charge on my card, what's the process?",fraud_report,FAQ-076,Debit Card,neutral,email,general_user,FALSE,14/04/2026 10:20
Q-0924,"hi, is there a physical branch or agent near me i can visit asap plz",english,Is there a physical branch or agent near me that I can visit?,agent_escalation,FAQ-083,N/A,neutral,phone_call,student,FALSE,26/06/2026 11:42
Q-0925,"app update kaise karu latest version pe, playstore pe mujhe option nahi mil raha kahin bhi",roman_urdu,"How do I get the latest app update, mine feels outdated?",app_technical,FAQ-096,N/A,neutral,in_app_chat,student,FALSE,29/04/2026 20:14
Q-0926,"listen, support ko call karne se pehle kya kya cheezein ready rakhni chahiye mujhe need this resolved today",code_switched,What things should I keep ready before calling support?,agent_escalation,FAQ-084,N/A,neutral,whatsapp_support,small_business_owner,FALSE,06/05/2026 12:09
Q-0927,"listen, galti se maine apna OTP kisi ko de diya tha phone pe, ab hi dar lag rha hai account ka reply fast please",code_switched,"By mistake I gave my OTP to someone on the phone, now I'm scared about my account.",fraud_report,FAQ-079,N/A,worried,email,small_business_owner,FALSE,31/05/2026 19:30
Q-0928,"yo, meray deit card se fraud transaction hui hai, chargeback kaise file karun asap plz",code_switched,"There's been a fraudulent transaction on my debit card, how do I file a chargeback?",fraud_report,FAQ-076,Debit Card,angry,phone_call,student,TRUE,09/05/2026 18:12
Q-0929,"hi, Mera selfie step baar baar fail horaha hai, kia video call se bhi verification ho sakti hy",code_switched,"Can verification also happen via video call, my selfie step keeps failing repeatedly?",kyc_cnic,FAQ-050,N/A,neutral,whatsapp_support,freelancer,FALSE,26/04/2026 19:36
Q-0930,"need help fast - Refund k liye kia process hai, merchant se disput h order ka",code_switched,"I have a dispute with a merchant about an order, what's the process for a refund?",refunds,FAQ-025,N/A,neutral,phone_call,small_business_owner,FALSE,29/05/2026 14:51
Q-0931,"urgent - cancelled a transfer, how long till the refund shows up in my wallet need this resolved today",english,"I cancelled a transfer, how long till the refund shows up in my wallet?",refunds,FAQ-022,N/A,neutral,email,small_business_owner,FALSE,07/05/2026 12:20
Q-0932,"hi, how much does it cost to move money to my bnk account appreciate the help",english,How much does it cost to move money to my bank account?,fees_limits,FAQ-064,Bank Transfer,neutral,email,freelancer,TRUE,22/06/2026 4:20
Q-0933,"bhai meri naya CNIC ban gai hai number change ho gaya hai, profile update krna hoga kia",code_switched,"I've gotten a new CNIC and the number has changed, will I need to update my profile?",kyc_cnic,FAQ-048,N/A,neutral,whatsapp_support,student,FALSE,24/04/2026 10:58
Q-0934,"meray CNIC pe naam thora alag hai us se jo maine register k waqt likha tha, ab kya karu isko theek karne k liye",roman_urdu,"I paid the wrong biller by mistake, can I get my money back, please, it's urgent.",refunds,FAQ-024,N/A,frustrated,phone_call,small_business_owner,FALSE,24/04/2026 21:52
Q-0935,"Beta, app update kaise karu latest version pe, playstore pe mujhe option nahi mil raha kahin bhi",roman_urdu,"How do I get the latest app update, mine feels outdated?",app_technical,FAQ-096,N/A,neutral,whatsapp_support,senior_citizen,FALSE,18/05/2026 19:35
Q-0936,Will my refund go back to my debit card or the zar labs wallet,english,Will my refund go back to my debit card or the Zar Labs wallet?,refunds,FAQ-023,Debit Card,neutral,whatsapp_support,senior_citizen,FALSE,03/05/2026 22:03
Q-0937,"bhai debit card se top up karne pe fee lagta hy kya, kitna percent",code_switched,"Is there a fee for topping up via debit card, what percentage?",fees_limits,FAQ-066,Debit Card,neutral,phone_call,student,FALSE,29/04/2026 10:10
